rank	word	korean	tier
4564	vencer	이기다, 극복하다	Top3001-5000
4565	verás	너는 볼 것이다	Top3001-5000
4566	vivió	살았다 (3인칭 단수)	Top3001-5000
4567	volvieron	돌아왔다 (3인칭 복수)	Top3001-5000
4568	º	서수 기호(°)	Top3001-5000
4569	éstas	이것들	Top3001-5000
4570	aceptado	받아들여진	Top3001-5000
4571	actúa	행동한다, 연기한다	Top3001-5000
4572	adicionales	추가의, 부가적인	Top3001-5000
4574	agregó	추가했다, 덧붙였다	Top3001-5000
4575	ampliamente	광범위하게, 널리	Top3001-5000
4577	aporte	기여, 공헌	Top3001-5000
4578	aérea	항공의, 공중의	Top3001-5000
4579	bloqueo	봉쇄, 차단	Top3001-5000
4580	cambian	바꾼다, 변한다	Top3001-5000
4581	capacitación	훈련, 교육	Top3001-5000
4582	carbón	석탄, 숯	Top3001-5000
4583	cobrar	징수하다, 받다	Top3001-5000
4584	comedia	코미디, 희극	Top3001-5000
4585	competir	경쟁하다, 겨루다	Top3001-5000
4586	completar	완성하다, 채우다	Top3001-5000
4587	conclusiones	결론들	Top3001-5000
4588	contribuir	기여하다, 공헌하다	Top3001-5000
4589	correspondientes	해당하는, 상응하는	Top3001-5000
4590	cuota	할당액, 회비, 쿼터	Top3001-5000
4591	defensor	수비수, 옹호자	Top3001-5000
4592	dejé	나는 남겼다, 그만두었다	Top3001-5000
4593	denuncias	고발, 신고	Top3001-5000
4594	desempeño	수행, 성과	Top3001-5000
4595	dimensiones	차원, 크기	Top3001-5000
4596	dispuestos	준비된, 배치된	Top3001-5000
4597	eficaz	효과적인, 효율적인	Top3001-5000
4598	encontrarse	만나다, 있다	Top3001-5000
4599	estadística	통계, 통계학	Top3001-5000
4600	existía	존재했다	Top3001-5000
4601	fan	팬	Top3001-5000
4602	fiebre	열	Top3001-5000
4603	fiscalía	검찰청	Top3001-5000
4604	florida	플로리다	Top3001-5000
4605	funcionan	작동하다	Top3001-5000
4606	gane	이기다 (접속법/명령)	Top3001-5000
4607	griego	그리스의, 그리스어	Top3001-5000
4608	guardias	경비원들	Top3001-5000
4609	herrera	에레라 (성씨)	Top3001-5000
4610	huesos	뼈들	Top3001-5000
4611	indican	나타내다, 지시하다 (복수)	Top3001-5000
4612	industriales	산업의, 공업의	Top3001-5000
4613	industrias	산업들	Top3001-5000
4614	intelectuales	지식인들, 지적인	Top3001-5000
4615	international	국제적인 (영어)	Top3001-5000
4616	iphone	아이폰	Top3001-5000
4618	kg	킬로그램	Top3001-5000
4619	ladrones	도둑들, 강도들	Top3001-5000
4620	llamando	부르고 있는, 전화하고 있는	Top3001-5000
4621	llame	부르다, 전화하다	Top3001-5000
4623	logros	성과, 업적	Top3001-5000
4624	manifiesto	선언문, 명백한	Top3001-5000
4625	mercedes	메르세데스 (이름)	Top3001-5000
4626	miseria	비참, 빈곤	Top3001-5000
4627	novelas	소설들	Top3001-5000
4628	ocurrir	일어나다, 발생하다	Top3001-5000
4629	ofertas	제안, 할인	Top3001-5000
4630	ojala	제발, 바라건대	Top3001-5000
4631	olvida	잊는다	Top3001-5000
4632	or	또는 (영어)	Top3001-5000
4633	pagina	페이지, 쪽	Top3001-5000
4634	pantalones	바지	Top3001-5000
4635	paulo	파울로 (이름)	Top3001-5000
4636	peruano	페루의, 페루인	Top3001-5000
4637	pierna	다리	Top3001-5000
4638	play	플레이 (영어)	Top3001-5000
4639	ponte	입어라, 놓아라	Top3001-5000
4640	preguntan	묻다 (3인칭 복수)	Top3001-5000
4641	previsto	예정된, 예상된	Top3001-5000
4642	probado	시험된, 증명된	Top3001-5000
4644	razonable	합리적인, 타당한	Top3001-5000
4645	referente	참조, 기준점	Top3001-5000
4646	respirar	숨 쉬다, 호흡하다	Top3001-5000
4647	revés	반대, 뒤	Top3001-5000
4648	sacrificio	희생	Top3001-5000
4650	sano	건강한	Top3001-5000
4652	separado	분리된, 별거한	Top3001-5000
4653	sombras	그림자들	Top3001-5000
4654	street	거리, 스트리트	Top3001-5000
4655	surge	나타나다, 발생하다	Top3001-5000
4656	tenis	테니스, 운동화	Top3001-5000
4658	terrorista	테러리스트	Top3001-5000
4659	tocó	만졌다, 연주했다	Top3001-5000
4660	tranquilidad	평온, 안정	Top3001-5000
4661	transferencia	이체, 전송	Top3001-5000
4662	trate	대하다, 시도하다	Top3001-5000
4663	turquía	터키 (국가)	Top3001-5000
4664	ubicada	위치한 (여성)	Top3001-5000
4665	veamos	우리 보자	Top3001-5000
4666	vega	베가 (평원, 성씨)	Top3001-5000
4667	venden	판다 (3인칭 복수)	Top3001-5000
4668	videojuegos	비디오 게임	Top3001-5000
4669	vidrio	유리	Top3001-5000
4670	vii	7 (로마숫자)	Top3001-5000
4671	virtud	미덕, 덕목	Top3001-5000
4672	abandonado	버려진, 포기된	Top3001-5000
4674	actitudes	태도들	Top3001-5000
4675	agrícola	농업의	Top3001-5000
4676	aprendí	나는 배웠다	Top3001-5000
4677	aprobó	승인했다, 통과했다	Top3001-5000
4678	atmósfera	대기, 분위기	Top3001-5000
4679	bebés	아기들	Top3001-5000
4680	bienvenidos	환영합니다	Top3001-5000
4681	blancas	하얀 (여성 복수)	Top3001-5000
4682	brasileño	브라질의, 브라질인	Top3001-5000
4683	bus	버스	Top3001-5000
4684	capítulos	장, 챕터들	Top3001-5000
4685	celebró	축하했다, 개최했다	Top3001-5000
4686	chris	크리스	Top3001-5000
4687	ciego	눈먼, 장님	Top3001-5000
4688	comisiones	위원회, 수수료	Top3001-5000
4689	conciertos	콘서트들	Top3001-5000
4690	confirmó	확인했다	Top3001-5000
4691	confusión	혼란, 혼동	Top3001-5000
4692	conoció	알게 되었다, 만났다	Top3001-5000
4693	continuó	계속했다	Top3001-5000
4694	costado	옆구리, 측면	Top3001-5000
4695	cuartos	방, 4분의 1 (복수)	Top3001-5000
4696	cómodo	편안한	Top3001-5000
4697	danza	춤, 무용	Top3001-5000
4698	decidieron	결정했다 (3인칭 복수)	Top3001-5000
4699	detenidos	체포된 사람들, 구금된	Top3001-5000
4700	diccionario	사전	Top3001-5000
4701	dirigió	지휘했다, 이끌었다	Top3001-5000
4702	dispositivo	장치, 기기	Top3001-5000
4703	echa	던진다, 쫓아낸다	Top3001-5000
4705	encuestas	설문조사, 여론조사	Top3001-5000
4706	estándar	표준, 기준	Top3001-5000
4707	europeas	유럽의 (여성 복수)	Top3001-5000
4709	fantasía	환상, 판타지	Top3001-5000
4710	fija	고정된, 고정하다	Top3001-5000
4711	frecuentes	잦은, 빈번한	Top3001-5000
4712	fresco	신선한, 시원한	Top3001-5000
4713	habrían	했을 것이다	Top3001-5000
4714	hitler	히틀러	Top3001-5000
4715	imponer	강요하다, 부과하다	Top3001-5000
4716	iniciativas	이니셔티브, 발의	Top3001-5000
4717	inmigración	이민	Top3001-5000
4718	inteligentes	지능적인, 똑똑한	Top3001-5000
4719	lana	양모, 털실	Top3001-5000
4720	limitada	제한된 (여성)	Top3001-5000
4721	madrugada	새벽	Top3001-5000
4722	mantuvo	유지했다	Top3001-5000
4723	marcado	표시된, 뚜렷한	Top3001-5000
4724	medina	메디나 (지명, 성씨)	Top3001-5000
4725	metido	들어간, 끼어든	Top3001-5000
4726	miranda	미란다 (이름)	Top3001-5000
4727	misa	미사	Top3001-5000
4728	motores	엔진, 모터들	Top3001-5000
4729	mueren	죽다	Top3001-5000
4730	nervioso	긴장한, 초조한	Top3001-5000
4731	ningun	어떤 ~도 아닌	Top3001-5000
4732	núcleo	핵, 중심	Top3001-5000
4733	obligados	의무가 있는, 강요된	Top3001-5000
4734	patas	다리들, 발들	Top3001-5000
4735	persecución	추격, 박해	Top3001-5000
4736	pesado	무거운, 지루한	Top3001-5000
4737	pescado	생선	Top3001-5000
4738	plataformas	플랫폼들	Top3001-5000
4739	popularidad	인기	Top3001-5000
4740	pozo	우물, 구덩이	Top3001-5000
4741	precioso	아름답다, 귀중하다	Top3001-5000
4742	preparados	준비된	Top3001-5000
4743	propuesto	제안된	Top3001-5000
4744	quejas	불평, 민원	Top3001-5000
4745	rajoy	라호이 (성씨)	Top3001-5000
4746	recibieron	받았다 (3인칭 복수)	Top3001-5000
4747	registrado	등록된, 기록된	Top3001-5000
4748	remedio	치료법, 해결책	Top3001-5000
4749	reputación	평판	Top3001-5000
4750	rumores	소문, 풍문	Top3001-5000
4751	sinceramente	진심으로, 솔직히	Top3001-5000
4752	sindicatos	노동조합들	Top3001-5000
4753	this	이것 (영어)	Top3001-5000
4754	trenes	기차들	Top3001-5000
4755	universitarios	대학생들, 대학의	Top3001-5000
4756	usó	사용했다	Top3001-5000
4757	vinieron	그들이 왔다	Top3001-5000
4759	xi	11 (로마숫자)	Top3001-5000
4760	alcanzó	도달했다, 달성했다	Top3001-5000
4761	alemana	독일의 (여성)	Top3001-5000
4762	amado	사랑받는, 사랑하는 사람	Top3001-5000
4763	anna	안나	Top3001-5000
4764	apunta	가리키다, 적다	Top3001-5000
4765	aragón	아라곤 (지명)	Top3001-5000
4766	asistente	조수, 참석자	Top3001-5000
4767	ayude	돕다	Top3001-5000
4768	añadir	추가하다, 덧붙이다	Top3001-5000
4769	be	이다 (영어)	Top3001-5000
4770	caen	떨어지다 (3인칭 복수)	Top3001-5000
4771	casco	헬멧	Top3001-5000
4772	chicago	시카고	Top3001-5000
4773	cocinar	요리하다	Top3001-5000
4774	colectivos	집단의, 단체 (복수)	Top3001-5000
4775	confirmar	확인하다	Top3001-5000
4776	contaminación	오염	Top3001-5000
4777	copias	복사본들	Top3001-5000
4778	cumplido	칭찬, 완수한	Top3001-5000
4779	descansar	쉬다	Top3001-5000
4780	descargar	다운로드하다, 내리다	Top3001-5000
4781	diagnóstico	진단	Top3001-5000
4782	digno	가치 있는, 품위 있는	Top3001-5000
4783	directores	감독, 이사들	Top3001-5000
4784	dormido	잠든	Top3001-5000
4786	empleos	일자리들	Top3001-5000
4787	ensayos	에세이, 시도, 리허설	Top3001-5000
4789	estudiando	공부하고 있는	Top3001-5000
4790	explicaciones	설명들	Top3001-5000
4791	frutos	열매들, 결실	Top3001-5000
4792	galicia	갈리시아 (지명)	Top3001-5000
4793	grabación	녹음, 녹화	Top3001-5000
4794	grasa	지방, 기름	Top3001-5000
4795	gritar	소리치다	Top3001-5000
4796	huir	도망치다	Top3001-5000
4797	inglesa	영국의 (여성)	Top3001-5000
4798	intentos	시도들	Top3001-5000
4799	japonesa	일본의 (여성)	Top3001-5000
4800	joaquín	호아킨 (이름)	Top3001-5000
4801	jurídica	법적인, 사법의	Top3001-5000
4802	macho	남자, 수컷	Top3001-5000
4803	mail	메일 (영어)	Top3001-5000
4804	mandó	보냈다, 명령했다	Top3001-5000
4805	mary	메리	Top3001-5000
4806	maíz	옥수수	Top3001-5000
4807	mire	보다	Top3001-5000
4808	muriendo	죽어가고 있다	Top3001-5000
4809	músicos	음악가들	Top3001-5000
4810	nº	번호 (기호)	Top3001-5000
4811	ola	파도, 물결	Top3001-5000
4812	operativo	작전, 작동하는	Top3001-5000
4814	organizada	조직된 (여성)	Top3001-5000
4815	ortega	오르테가 (성씨)	Top3001-5000
4816	paraíso	천국, 낙원	Top3001-5000
4817	pasen	들어오세요, 지나가세요	Top3001-5000
4818	pendientes	미결인, 귀걸이	Top3001-5000
4819	península	반도	Top3001-5000
4820	poderosa	강력한	Top3001-5000
4821	posteriores	이후의, 뒤의	Top3001-5000
4822	practicar	연습하다	Top3001-5000
4824	presa	먹이, 댐, 포로	Top3001-5000
4825	proporciona	제공하다	Top3001-5000
4826	proporcionar	제공하다, 공급하다	Top3001-5000
4827	provocar	유발하다, 도발하다	Top3001-5000
4828	quedarme	내가 머물다	Top3001-5000
4829	queres	원하다 (voseo)	Top3001-5000
4830	reacciones	반응들	Top3001-5000
4831	recomendaciones	추천, 권고사항	Top3001-5000
4832	relevante	중요한, 관련 있는	Top3001-5000
4834	sabían	그들은 알고 있었다	Top3001-5000
4835	senadores	상원의원들	Top3001-5000
4836	sepan	알다	Top3001-5000
4837	soportar	견디다, 참다	Top3001-5000
4838	surgió	나타났다, 발생했다	Top3001-5000
4839	tetas	가슴, 젖	Top3001-5000
4840	time	시간 (영어)	Top3001-5000
4841	times	타임스 (영어)	Top3001-5000
4842	tomen	잡으세요, 마시세요	Top3001-5000
4843	ultima	마지막의, 최후의	Top3001-5000
4844	veas	네가 보다	Top3001-5000
4845	verá	볼 것이다	Top3001-5000
4846	útiles	유용한, 도구들	Top3001-5000
4847	aclarar	명확히 하다, 밝히다	Top3001-5000
4848	adopción	입양, 채택	Top3001-5000
4849	adoptar	채택하다, 입양하다	Top3001-5000
4850	alarma	경보	Top3001-5000
4851	alegro	나는 기뻐하다	Top3001-5000
4852	almas	영혼	Top3001-5000
4853	amanecer	새벽, 동트다	Top3001-5000
4854	anuncia	발표하다, 광고하다	Top3001-5000
4855	apartado	항목, 사서함, 떨어진	Top3001-5000
4856	asalto	습격, 강도, 폭행	Top3001-5000
4857	at	~에서 (영어)	Top3001-5000
4858	av	대로 (Avenida 약어)	Top3001-5000
4859	berlín	베를린	Top3001-5000
4860	botón	버튼, 단추	Top3001-5000
4861	básicas	기본적인 (여성 복수)	Top3001-5000
4862	cercanos	가까운, 근처의	Top3001-5000
4863	colegas	동료들, 친구들	Top3001-5000
4864	colombiana	콜롬비아의 (여성)	Top3001-5000
4865	colonial	식민지의	Top3001-5000
4866	comenta	논평하다, 언급하다	Top3001-5000
4867	conduce	운전하다, 이끌다	Top3001-5000
4868	confirma	확인하다	Top3001-5000
4869	confirmado	확인된	Top3001-5000
4870	conocidas	알려진 (여성 복수)	Top3001-5000
4871	consentimiento	동의, 승낙	Top3001-5000
4872	contaba	세었다, 이야기했다	Top3001-5000
4873	contado	말해진, 셈된	Top3001-5000
4874	conveniente	편리한, 적절한	Top3001-5000
4875	corporación	법인, 기업	Top3001-5000
4876	cortos	짧은 (남성 복수)	Top3001-5000
4877	decidí	나는 결정했다	Top3001-5000
4878	demandas	수요, 소송	Top3001-5000
4879	descuento	할인	Top3001-5000
4880	desempleo	실업	Top3001-5000
4881	deudas	빚, 부채	Top3001-5000
4882	direcciones	주소, 방향들	Top3001-5000
4883	diré	말할 것이다	Top3001-5000
4884	dispositivos	장치, 기기들	Top3001-5000
4885	duelo	결투, 애도	Top3001-5000
4886	educativa	교육의 (여성)	Top3001-5000
4887	embarazo	임신	Top3001-5000
4888	emocional	감정적인	Top3001-5000
4889	encanto	매력, 마법	Top3001-5000
4890	entran	들어가다 (3인칭 복수)	Top3001-5000
4891	escuché	나는 들었다	Top3001-5000
4892	escudo	방패, 문장	Top3001-5000
4893	estancia	체류, 방	Top3001-5000
4894	etapas	단계, 구간	Top3001-5000
4895	existente	기존의, 존재하는	Top3001-5000
4897	filas	줄, 열, 행	Top3001-5000
4898	flota	함대, 선단	Top3001-5000
4899	fomentar	촉진하다, 장려하다	Top3001-5000
4900	frecuente	빈번한, 자주 있는	Top3001-5000
4901	frecuentemente	자주, 빈번하게	Top3001-5000
4902	fruta	과일	Top3001-5000
4903	fuga	탈출, 누수	Top3001-5000
4904	ganan	이기다, 벌다 (3인칭 복수)	Top3001-5000
4905	garganta	목구멍	Top3001-5000
4906	gráfica	그래프, 도표	Top3001-5000
4908	himno	찬가, 국가	Top3001-5000
4909	house	하우스	Top3001-5000
4910	ideales	이상적인, 이상들	Top3001-5000
4911	informática	정보학, 컴퓨터 공학	Top3001-5000
4912	investigador	연구자, 조사관	Top3001-5000
4913	ios	아이오에스	Top3001-5000
4914	juegan	놀다, 경기하다 (3인칭 복수)	Top3001-5000
4915	king	킹	Top3001-5000
4916	lobo	늑대	Top3001-5000
4917	lograron	달성했다, 해냈다	Top3001-5000
4918	lógico	논리적인, 당연한	Top3001-5000
4919	margarita	데이지 꽃, 마가리타	Top3001-5000
4920	matan	죽이다	Top3001-5000
4921	medellín	메데인 (콜롬비아 도시)	Top3001-5000
4922	mensual	월간의, 매월의	Top3001-5000
4923	mete	넣다, 집어넣다	Top3001-5000
4924	miras	네가 본다	Top3001-5000
4925	monterrey	몬테레이 (멕시코 도시)	Top3001-5000
4926	mostrando	보여주는 중, 표시하면서	Top3001-5000
4927	muebles	가구	Top3001-5000
4928	musicales	음악의, 음악적인	Top3001-5000
4929	negociación	협상, 교섭	Top3001-5000
4930	oficio	직업, 업무	Top3001-5000
4931	parado	서 있는, 멈춘	Top3001-5000
4932	pierden	잃다, 지다 (3인칭 복수)	Top3001-5000
4933	presentarse	나타나다, 자신을 소개하다	Top3001-5000
4934	préstamo	대출, 융자	Top3001-5000
4935	receta	요리법, 처방전	Top3001-5000
4936	recibo	영수증, 수령	Top3001-5000
4937	rincón	구석, 모퉁이	Top3001-5000
4938	sagrado	신성한	Top3001-5000
4939	salgan	그들이 나가라	Top3001-5000
4941	salvaje	야생의, 난폭한	Top3001-5000
4942	sanciones	제재, 처벌	Top3001-5000
4943	satisfacción	만족, 충족	Top3001-5000
4944	sexy	섹시하다	Top3001-5000
4945	situada	위치한, 자리잡은	Top3001-5000
4946	smith	스미스	Top3001-5000
4947	solía	보통 ~하곤 했다	Top3001-5000
4948	sonora	소리가 울리는, 소노라 (멕시코 주)	Top3001-5000
4949	sorprendente	놀라운	Top3001-5000
4950	soviética	소비에트의, 소련의	Top3001-5000
4951	steve	스티브	Top3001-5000
4952	sufren	고통받다, 겪다 (3인칭 복수)	Top3001-5000
4953	sugiere	제안하다, 암시하다	Top3001-5000
4954	supe	알았다	Top3001-5000
4955	tela	천, 직물	Top3001-5000
4956	texas	텍사스	Top3001-5000
4957	utilidad	유용성, 이익	Top3001-5000
4958	vasco	바스크의, 바스크인	Top3001-5000
4959	visible	보이는, 눈에 띄는	Top3001-5000
4960	vistas	경치, 전망	Top3001-5000
4961	windows	윈도우 (운영체제)	Top3001-5000
4962	with	with (영어: ~와 함께)	Top3001-5000
4963	éxitos	성공들, 히트곡들	Top3001-5000
4964	aceptación	수락, 승인	Top3001-5000
4965	adn	디엔에이	Top3001-5000
4966	agustín	아구스틴 (남자 이름)	Top3001-5000
4967	alcanzado	도달한, 달성한	Top3001-5000
4968	alegra	기쁘게 하다	Top3001-5000
4969	apreciar	감상하다, 인정하다	Top3001-5000
4970	atractivo	매력적인	Top3001-5000
4971	avances	진전, 발전	Top3001-5000
4972	azules	파란색들	Top3001-5000
4973	bahía	만 (灣)	Top3001-5000
4974	billetes	지폐, 표	Top3001-5000
4976	campesinos	농민, 시골 사람들	Top3001-5000
4977	capitalismo	자본주의	Top3001-5000
4978	cargar	싣다, 충전하다	Top3001-5000
4979	chilenos	칠레인들, 칠레의	Top3001-5000
4980	cia	CIA	Top3001-5000
4981	clásica	고전의, 클래식의	Top3001-5000
4982	com	com (도메인)	Top3001-5000
4983	cometer	저지르다	Top3001-5000
4984	comprado	산, 구입한	Top3001-5000
4985	comunistas	공산주의자들, 공산주의의	Top3001-5000
4986	debates	토론, 논쟁	Top3001-5000
4987	directiva	이사회, 지침	Top3001-5000
4988	discursos	연설, 담론	Top3001-5000
4989	elevado	높은, 고양된	Top3001-5000
4990	elige	선택한다	Top3001-5000
4991	eléctrico	전기의, 전기적인	Top3001-5000
4992	encantaría	매우 좋아할 것이다	Top3001-5000
4993	encuentros	만남, 회동	Top3001-5000
4994	enferma	아픈	Top3001-5000
4995	enfermos	아픈 사람들	Top3001-5000
4996	enfrente	앞에, 맞은편에	Top3001-5000
4997	entrado	들어간	Top3001-5000
5000	estimado	존경하는, 추정된	Top3001-5000
