rank,word,pos,gender,ko,freq,cum_pct,region,cefr
4537,الاستقرار,,,안정,,,Top5000,
4538,الاشياء,,,"것들, 물건들",,,Top5000,
4539,التحول,,,"전환, 변화",,,Top5000,
4540,التشريعية,,,입법의,,,Top5000,
4541,الحربي,,,"전쟁의, 군사의",,,Top5000,
4542,الصحفيين,,,기자들,,,Top5000,
4543,العالمين,,,"만물, 세상들",,,Top5000,
4544,العميد,,,"학장, 준장",,,Top5000,
4545,القوم,,,"민족, 사람들",,,Top5000,
4546,اللجوء,,,"망명, 의지",,,Top5000,
4547,الليبي,,,리비아의,,,Top5000,
4548,المتحف,,,박물관,,,Top5000,
4549,المجالات,,,분야들,,,Top5000,
4550,المعنى,,,의미,,,Top5000,
4551,المقابلة,,,"인터뷰, 면접",,,Top5000,
4552,المقرر,,,"예정된, 교과과정",,,Top5000,
4553,الناتج,,,"결과물, GDP",,,Top5000,
4554,النقاش,,,"토론, 논의",,,Top5000,
4555,انتقلت,,,이동했다,,,Top5000,
4556,انطلاق,,,"출발, 개시",,,Top5000,
4557,اه,,,아,,,Top5000,
4558,بإطلاق,,,"발사로, 발표로",,,Top5000,
4559,باعتبارها,,,그것을 ~로서,,,Top5000,
4560,بطاقات,,,카드들,,,Top5000,
4561,بقوله,,,그의 말로,,,Top5000,
4562,تبعد,,,~만큼 떨어져 있다,,,Top5000,
4563,تثبت,,,"증명하다, 고정하다",,,Top5000,
4564,تجنب,,,피하다,,,Top5000,
4565,تصدق,,,"믿다, 진실되다",,,Top5000,
4566,تصرف,,,"행동, 처신",,,Top5000,
4567,تصنع,,,너는 만든다,,,Top5000,
4568,تضمن,,,"보장하다, 포함하다",,,Top5000,
4569,تميز,,,"두드러지다, 구별되다",,,Top5000,
4570,جميعها,,,그것들 모두,,,Top5000,
4571,جنسيا,,,성적으로,,,Top5000,
4572,جواز,,,"여권, 허용",,,Top5000,
4573,جوية,,,"공중의, 항공의",,,Top5000,
4574,حامل,,,"임신한, 들고 있는",,,Top5000,
4575,حيوان,,,동물,,,Top5000,
4576,خبرة,,,"경험, 경력",,,Top5000,
4577,خبير,,,전문가,,,Top5000,
4578,راشد,,,"라시드 (이름), 성숙한",,,Top5000,
4579,رام,,,람 (라말라),,,Top5000,
4580,ساعد,,,"도왔다, 팔",,,Top5000,
4581,سرطان,,,"암, 게",,,Top5000,
4582,سكانها,,,그 주민들,,,Top5000,
4583,سكوت,,,"침묵, 스콧",,,Top5000,
4584,سمع,,,"들었다, 청각",,,Top5000,
4585,سياسيا,,,정치적으로,,,Top5000,
4586,شاعر,,,시인,,,Top5000,
4587,طلال,,,탈랄 (이름),,,Top5000,
4588,عقدت,,,개최되었다,,,Top5000,
4589,عمران,,,"임란 (이름), 건설",,,Top5000,
4590,فعالية,,,"행사, 효력",,,Top5000,
4591,فينا,,,"우리 안에, 비엔나",,,Top5000,
4592,قادرا,,,할 수 있는,,,Top5000,
4593,قتلت,,,내가 죽였다,,,Top5000,
4594,قيم,,,"가치들, 값진",,,Top5000,
4595,لتطوير,,,개발하기 위해,,,Top5000,
4596,لسان,,,"혀, 언어",,,Top5000,
4597,لشراء,,,사기 위해,,,Top5000,
4598,لطيف,,,"친절하다, 상냥하다",,,Top5000,
4599,للمسلمين,,,무슬림들을 위해,,,Top5000,
4600,لمجلس,,,의회를 위해,,,Top5000,
4601,مبروك,,,축하합니다,,,Top5000,
4602,مثلك,,,너처럼,,,Top5000,
4603,مغربية,,,모로코의,,,Top5000,
4604,نسخ,,,"사본들, 복사",,,Top5000,
4605,نوبل,,,노벨,,,Top5000,
4606,و0000,,,그리고 0000,,,Top5000,
4607,وضعها,,,"그녀의 상황, 그것을 두었다",,,Top5000,
4608,يتجاوز,,,"초과하다, 넘다",,,Top5000,
4609,يجوز,,,허용되다,,,Top5000,
4610,يحق,,,권리가 있다,,,Top5000,
4611,يحقق,,,"달성하다, 조사하다",,,Top5000,
4612,يواجه,,,직면하다,,,Top5000,
4613,يومنا,,,"우리의 날, 오늘날",,,Top5000,
4614,o,,,o (문자),,,Top5000,
4615,أتذكر,,,기억하다,,,Top5000,
4616,أقسم,,,내가 맹세한다,,,Top5000,
4617,أمره,,,"그의 명령, 그의 일",,,Top5000,
4618,احدى,,,~중 하나 (여성),,,Top5000,
4619,اريد,,,원하다,,,Top5000,
4620,استعادة,,,"회복, 되찾기",,,Top5000,
4621,اسمع,,,들어봐,,,Top5000,
4622,الأحكام,,,"판결들, 규정들",,,Top5000,
4623,الأزهر,,,알아즈하르,,,Top5000,
4624,الأمني,,,보안의,,,Top5000,
4625,الأنباء,,,"뉴스, 통신",,,Top5000,
4626,الاعتماد,,,"의존, 인증",,,Top5000,
4627,الايام,,,날들,,,Top5000,
4628,البشرة,,,피부,,,Top5000,
4629,البعد,,,"차원, 거리",,,Top5000,
4630,التحديات,,,도전들,,,Top5000,
4631,التحكيم,,,"중재, 심판",,,Top5000,
4632,الجلوس,,,"앉기, 거실",,,Top5000,
4633,الجواب,,,"답, 대답",,,Top5000,
4634,الحريق,,,화재,,,Top5000,
4635,الحية,,,"살아있는, 뱀",,,Top5000,
4636,الدماغ,,,뇌,,,Top5000,
4637,الدولارات,,,달러들,,,Top5000,
4638,الرائد,,,"소령, 선구자",,,Top5000,
4639,الرحمة,,,자비,,,Top5000,
4640,الرياضيات,,,수학,,,Top5000,
4641,الساعات,,,"시간들, 시계들",,,Top5000,
4642,السريعة,,,빠른,,,Top5000,
4643,الشعراء,,,시인들,,,Top5000,
4644,الشمسية,,,태양의,,,Top5000,
4645,الصلة,,,"관련성, 연결",,,Top5000,
4646,الظاهرة,,,"현상, 명백한",,,Top5000,
4647,العادي,,,보통의,,,Top5000,
4648,الفائدة,,,"이익, 이자",,,Top5000,
4649,الفائز,,,"우승자, 승자",,,Top5000,
4650,القلوب,,,"마음들, 심장들",,,Top5000,
4651,المتاحة,,,이용 가능한,,,Top5000,
4652,المحرك,,,"엔진, 동력",,,Top5000,
4653,المعدات,,,장비들,,,Top5000,
4654,المناعة,,,면역,,,Top5000,
4655,الويب,,,웹,,,Top5000,
4656,انهيار,,,붕괴,,,Top5000,
4657,بأحد,,,"누구에게, 누구로",,,Top5000,
4658,بقيمة,,,"가치로, ~의 금액으로",,,Top5000,
4659,بكلمة,,,한 마디로,,,Top5000,
4660,بيته,,,그의 집,,,Top5000,
4661,تدعو,,,"부르다, 초대하다",,,Top5000,
4662,تركز,,,"집중하다, 중심에 두다",,,Top5000,
4663,جذب,,,"끌다, 매력, 유인",,,Top5000,
4664,جوزيف,,,조셉 (이름),,,Top5000,
4665,حكاية,,,"이야기, 설화",,,Top5000,
4666,خوفا,,,"두려움으로, 공포 때문에",,,Top5000,
4667,داخلي,,,"내부의, 내적인",,,Top5000,
4668,دانيال,,,다니엘 (이름),,,Top5000,
4669,دراسات,,,"연구들, 학업",,,Top5000,
4670,راحة,,,"휴식, 편안함",,,Top5000,
4671,روس,,,로스(이름),,,Top5000,
4672,رياض,,,"리야드 (도시), 정원들",,,Top5000,
4673,ساعتين,,,두 시간,,,Top5000,
4674,سقطت,,,떨어졌다(여성),,,Top5000,
4675,سيحدث,,,일어날 것이다,,,Top5000,
4676,شأن,,,"일, 문제",,,Top5000,
4677,شؤون,,,"사안, 업무",,,Top5000,
4678,شدة,,,"강도, 세기, 심함",,,Top5000,
4679,شقة,,,아파트,,,Top5000,
4680,صدق,,,"진실, 정직",,,Top5000,
4681,ضروري,,,"필수적인, 필요한",,,Top5000,
4682,طاقم,,,"팀, 승무원",,,Top5000,
4683,عامي,,,"구어체의, 평민의",,,Top5000,
4684,عقل,,,"마음, 정신",,,Top5000,
4685,عميق,,,깊은,,,Top5000,
4686,غالبية,,,"다수, 과반수",,,Top5000,
4687,فضاء,,,"우주, 공간",,,Top5000,
4688,قرارا,,,결정 (목적격),,,Top5000,
4689,قويا,,,강한 (목적격),,,Top5000,
4690,كثرة,,,"다수, 많음",,,Top5000,
4691,كذا,,,"이렇게, 그러한",,,Top5000,
4692,كليا,,,"완전히, 전적으로",,,Top5000,
4693,لتصبح,,,~이 되기 위해,,,Top5000,
4694,لعلاج,,,치료를 위해,,,Top5000,
4695,لعمل,,,"일을 위해, 하기 위해",,,Top5000,
4696,للرجال,,,남자들을 위한,,,Top5000,
4697,للولايات,,,(미합중)국들에게,,,Top5000,
4698,لمجموعة,,,그룹을 위해,,,Top5000,
4699,لمكافحة,,,~에 맞서 싸우기 위해,,,Top5000,
4700,لوضع,,,"~을 놓기 위해, 상황에",,,Top5000,
4701,متعلقة,,,관련된 (여성형),,,Top5000,
4702,محاكمة,,,"재판, 심판",,,Top5000,
4703,معاوية,,,무아위야 (이름),,,Top5000,
4704,معلم,,,"교사, 선생, 랜드마크",,,Top5000,
4705,مقدار,,,"양, 정도",,,Top5000,
4706,ملفات,,,파일들,,,Top5000,
4707,ممتاز,,,"훌륭한, 뛰어난",,,Top5000,
4708,موضع,,,"위치, 장소",,,Top5000,
4709,هائلة,,,"엄청난, 거대한 (여성형)",,,Top5000,
4710,وأصبحت,,,그리고 ~이 되었다,,,Top5000,
4711,وتعتبر,,,그리고 ~로 간주되다,,,Top5000,
4712,وطن,,,"조국, 고향",,,Top5000,
4713,ولكنني,,,하지만 나는,,,Top5000,
4714,ووضع,,,"그리고 놓다, 상황",,,Top5000,
4715,ويقوم,,,그리고 수행하다,,,Top5000,
4716,يديك,,,네 두 손,,,Top5000,
4717,يصنع,,,만들다,,,Top5000,
4718,أبحاث,,,"연구들, 조사",,,Top5000,
4719,أطباء,,,의사들,,,Top5000,
4720,أفكر,,,생각하다,,,Top5000,
4721,أنهما,,,그 둘이 ~라는 것,,,Top5000,
4722,إدخال,,,"입력, 도입",,,Top5000,
4723,ابحث,,,"찾아라, 검색하다",,,Top5000,
4724,اتخذ,,,"취하다, 채택하다",,,Top5000,
4725,استخدامه,,,그것의 사용,,,Top5000,
4726,استغلال,,,"착취, 이용",,,Top5000,
4727,استقبال,,,"환영, 접수",,,Top5000,
4728,الأسفل,,,아래쪽,,,Top5000,
4729,الإيطالية,,,이탈리아의 (여성형),,,Top5000,
4730,الاسلامية,,,이슬람의 (여성형),,,Top5000,
4731,الالكتروني,,,전자의,,,Top5000,
4732,الالكترونية,,,전자의 (여성형),,,Top5000,
4733,البر,,,"육지, 선행",,,Top5000,
4734,التأمين,,,보험,,,Top5000,
4735,التصرف,,,"행동, 처신",,,Top5000,
4736,التعريف,,,"정의, 소개",,,Top5000,
4737,التنفيذية,,,"행정의, 집행의 (여성형)",,,Top5000,
4738,التهاب,,,염증,,,Top5000,
4739,الجودة,,,품질,,,Top5000,
4740,الحديقة,,,"공원, 정원",,,Top5000,
4741,الحكيم,,,"현명한 자, 하킴",,,Top5000,
4742,الذهبية,,,황금의 (여성형),,,Top5000,
4743,الروابط,,,"연결, 유대, 링크",,,Top5000,
4744,الريف,,,"시골, 농촌",,,Top5000,
4745,السويد,,,스웨덴,,,Top5000,
4746,الصحيحة,,,올바른 (여),,,Top5000,
4747,الضرر,,,"피해, 손상",,,Top5000,
4748,الطلاق,,,이혼,,,Top5000,
4749,القبائل,,,부족들,,,Top5000,
4750,القذافي,,,카다피,,,Top5000,
4751,القطار,,,기차,,,Top5000,
4752,الكحول,,,알코올,,,Top5000,
4753,المحاكم,,,법원들,,,Top5000,
4754,الملايين,,,수백만,,,Top5000,
4755,الملف,,,"파일, 서류",,,Top5000,
4756,المميزة,,,"특별한, 뛰어난 (여성형)",,,Top5000,
4757,الهامة,,,중요한 (여성형),,,Top5000,
4758,الوظائف,,,"직업들, 기능들",,,Top5000,
4759,الولد,,,"소년, 아이",,,Top5000,
4760,الوليد,,,"알왈리드, 갓난아이",,,Top5000,
4761,الوهاب,,,베푸는 자 (알와하브),,,Top5000,
4762,بإعادة,,,다시 함으로써,,,Top5000,
4763,تأخر,,,"늦다, 지연되다",,,Top5000,
4764,تتوقع,,,"예상하다, 기대하다",,,Top5000,
4765,تردد,,,"망설임, 빈도",,,Top5000,
4766,تسقط,,,떨어지다 (여성형),,,Top5000,
4767,تصريحات,,,"발언들, 성명들",,,Top5000,
4768,توحيد,,,"통일, 통합",,,Top5000,
4769,جل,,,"대부분, 위대함",,,Top5000,
4770,جوانب,,,"측면들, 면",,,Top5000,
4771,جونز,,,존스(이름),,,Top5000,
4772,حدة,,,"격렬함, 날카로움",,,Top5000,
4773,حظا,,,행운 (목적격),,,Top5000,
4774,حفلة,,,파티,,,Top5000,
4775,حققت,,,"달성했다, 성취했다",,,Top5000,
4776,دائمة,,,"영구적인, 지속적인 (여성형)",,,Top5000,
4777,ردود,,,"응답들, 반응들",,,Top5000,
4778,رموز,,,"상징들, 코드들",,,Top5000,
4779,سجلت,,,"기록되었다, 등록했다",,,Top5000,
4780,سرا,,,비밀리에,,,Top5000,
4781,سمحت,,,허락했다,,,Top5000,
4782,سنه,,,"한 해, 그의 나이",,,Top5000,
4783,سياسات,,,정책들,,,Top5000,
4784,شرط,,,"조건, 전제",,,Top5000,
4785,شهرا,,,한 달 (목적격),,,Top5000,
4786,صغار,,,"어린이들, 작은 것들",,,Top5000,
4787,طريقها,,,그녀의 길,,,Top5000,
4788,علاء,,,알라 (이름),,,Top5000,
4789,عنصر,,,"요소, 원소",,,Top5000,
4790,غرف,,,"방들, 실",,,Top5000,
4791,فلسطيني,,,"팔레스타인의, 팔레스타인인",,,Top5000,
4792,قرى,,,마을들,,,Top5000,
4793,كهذا,,,이와 같은,,,Top5000,
4794,لحزب,,,당을 위해,,,Top5000,
4795,للتنمية,,,개발을 위해,,,Top5000,
4796,لهما,,,그 둘에게,,,Top5000,
4797,ليصبح,,,~이 되기 위해,,,Top5000,
4798,ليفربول,,,리버풀,,,Top5000,
4799,ليه,,,"왜 (구어), 그에게",,,Top5000,
4800,مستقل,,,"독립적인, 독립체",,,Top5000,
4801,مصير,,,"운명, 귀결",,,Top5000,
4802,مقاعد,,,"좌석들, 의석",,,Top5000,
4803,ملكية,,,"왕실의, 소유권",,,Top5000,
4804,ميشيل,,,미셸(이름),,,Top5000,
4805,نادر,,,"드문, 희귀한",,,Top5000,
4806,نجيب,,,"나기브 (이름), 고귀한",,,Top5000,
4807,هدفا,,,목표 (목적격),,,Top5000,
4808,وأحيانا,,,그리고 때때로,,,Top5000,
4809,والعراق,,,그리고 이라크,,,Top5000,
4810,والمعلومات,,,그리고 정보들,,,Top5000,
4811,والولايات,,,그리고 (합중)국들,,,Top5000,
4812,وضعه,,,"그의 상황, 그것을 두었다",,,Top5000,
4813,وعلي,,,그리고 알리,,,Top5000,
4814,وفيها,,,그리고 그 안에,,,Top5000,
4815,يتوقع,,,"기대하다, 예상하다",,,Top5000,
4816,يحضر,,,"가져오다, 참석하다",,,Top5000,
4817,يسقط,,,"떨어지다, 몰락하다",,,Top5000,
4818,يشعرون,,,그들이 느끼다,,,Top5000,
4819,يمكنني,,,나는 할 수 있다,,,Top5000,
4820,ينتمي,,,"속하다, 소속되다",,,Top5000,
4821,يوضح,,,"명확히 하다, 설명하다",,,Top5000,
4822,s,,,s (문자),,,Top5000,
4823,آلية,,,"메커니즘, 기계적인",,,Top5000,
4824,آنا,,,안나 (이름),,,Top5000,
4825,أقيم,,,"개최되었다, 세워졌다",,,Top5000,
4826,إثبات,,,증명,,,Top5000,
4827,إجمالي,,,"총, 전체의",,,Top5000,
4828,اعمل,,,"일해라, 해라(명령형)",,,Top5000,
4829,الآباء,,,"아버지들, 부모들",,,Top5000,
4830,الآخرون,,,다른 사람들,,,Top5000,
4831,الأبحاث,,,연구들,,,Top5000,
4832,الأبطال,,,"영웅들, 챔피언들",,,Top5000,
4833,الأفريقي,,,아프리카의,,,Top5000,
4834,الأكاديمية,,,"학술의, 아카데미",,,Top5000,
4835,الأميركية,,,미국의 (여성형),,,Top5000,
4836,الإيطالي,,,이탈리아의,,,Top5000,
4837,الامن,,,"안보, 안전",,,Top5000,
4838,التحليل,,,분석,,,Top5000,
4839,التدخين,,,흡연,,,Top5000,
4840,الجدران,,,벽들,,,Top5000,
4841,الجزر,,,"섬들, 당근",,,Top5000,
4842,الحديدية,,,철의 (여성형),,,Top5000,
4843,الحروف,,,"문자들, 글자",,,Top5000,
4844,الحليب,,,우유,,,Top5000,
4845,الذكية,,,"스마트한, 영리한 (여성형)",,,Top5000,
4846,السياسيين,,,정치인들,,,Top5000,
4847,الشرعي,,,"합법적인, 정당한",,,Top5000,
4848,الصادرة,,,"발행된, 공표된 (여성형)",,,Top5000,
4849,الصرف,,,"환전, 하수",,,Top5000,
4850,العشر,,,"열, 십의",,,Top5000,
4851,العظيمة,,,위대한 (여),,,Top5000,
4852,الغالب,,,"대부분, 지배적인",,,Top5000,
4853,الفتاح,,,여는 자 (알파타흐),,,Top5000,
4854,الفشل,,,실패,,,Top5000,
4855,القطري,,,카타르의,,,Top5000,
4856,الكلاب,,,개들,,,Top5000,
4857,الم,,,"통증, ~하지 않았는가",,,Top5000,
4858,المائة,,,"백, 100",,,Top5000,
4859,المجلة,,,잡지,,,Top5000,
4860,الملائكة,,,천사들,,,Top5000,
4861,النسبة,,,"비율, 퍼센트",,,Top5000,
4862,انفجار,,,폭발,,,Top5000,
4863,بأكمله,,,"전체적으로, 완전히",,,Top5000,
4864,بأننا,,,우리가 ~라고,,,Top5000,
4865,بالأمر,,,그 일에 대해,,,Top5000,
4866,بصفة,,,"~의 자격으로, ~로서",,,Top5000,
4867,بنشر,,,출판/게시함으로써,,,Top5000,
4868,تتكون,,,~로 구성되다,,,Top5000,
4869,تعلمت,,,배웠다,,,Top5000,
4870,حرم,,,"금지하다, 성역",,,Top5000,
4871,حسابه,,,"그의 계산, 그의 계좌",,,Top5000,
4872,حولك,,,너의 주위에,,,Top5000,
4873,خوان,,,후안 (이름),,,Top5000,
4874,دان,,,댄 (인명),,,Top5000,
4875,دستور,,,헌법,,,Top5000,
4876,رؤساء,,,"대통령들, 우두머리들",,,Top5000,
4877,رابطة,,,"연맹, 협회",,,Top5000,
4878,راي,,,"의견, 견해",,,Top5000,
4879,سحر,,,"마법, 매력",,,Top5000,
4880,سراح,,,"석방, 자유",,,Top5000,
4881,سرعان,,,"곧, 재빨리",,,Top5000,
4882,سويسرا,,,스위스,,,Top5000,
4883,صفر,,,"영, 제로",,,Top5000,
4884,ضم,,,"병합하다, 포함하다",,,Top5000,
4885,عقوبة,,,"처벌, 형벌",,,Top5000,
4886,عماد,,,"기둥, 이마드 (이름)",,,Top5000,
4887,غطاء,,,"덮개, 뚜껑",,,Top5000,
4888,قلعة,,,"성, 요새",,,Top5000,
4889,كده,,,이렇게 (이집트 구어),,,Top5000,
4890,لتنظيم,,,조직/규제를 위해,,,Top5000,
4891,لسنوات,,,수년 동안,,,Top5000,
4892,للاتحاد,,,연맹/연합을 위해,,,Top5000,
4893,للتعليم,,,교육을 위해,,,Top5000,
4894,مؤلم,,,고통스러운,,,Top5000,
4895,مجموع,,,"합계, 총합",,,Top5000,
4896,مخيم,,,"캠프, 난민촌",,,Top5000,
4897,مدني,,,"시민의, 민간의",,,Top5000,
4898,مدنية,,,"시민의, 민간의 (여성형)",,,Top5000,
4899,مرارا,,,"여러 번, 반복해서",,,Top5000,
4900,مسعود,,,"마수드 (이름), 행복한",,,Top5000,
4901,مسقط,,,"무스카트, 출생지",,,Top5000,
4902,مقدم,,,"진행자, 앞부분, 선불",,,Top5000,
4903,هاري,,,해리(이름),,,Top5000,
4904,والدة,,,어머니,,,Top5000,
4905,والسياسية,,,그리고 정치적인 (여성형),,,Top5000,
4906,والمجتمع,,,그리고 사회,,,Top5000,
4907,والنساء,,,그리고 여성들,,,Top5000,
4908,واي,,,"와이 (문자 Y), 어떤",,,Top5000,
4909,وتحت,,,그리고 아래에,,,Top5000,
4910,وجهها,,,그녀의 얼굴,,,Top5000,
4911,وجوده,,,그의 존재,,,Top5000,
4912,وفيما,,,그리고 ~하는 동안,,,Top5000,
4913,ياسين,,,야신 (이름),,,Top5000,
4914,يثير,,,"불러일으키다, 자극하다",,,Top5000,
4915,يرفع,,,"들어올리다, 높이다",,,Top5000,
4916,يعادل,,,"~와 같다, 동등하다",,,Top5000,
4917,ينتج,,,"생산하다, 초래하다",,,Top5000,
4918,يونايتد,,,유나이티드,,,Top5000,
4919,أخبر,,,"알리다, 말하다",,,Top5000,
4920,أهله,,,그의 가족,,,Top5000,
4921,أوسع,,,더 넓은,,,Top5000,
4922,أينما,,,어디든지,,,Top5000,
4923,إندونيسيا,,,인도네시아,,,Top5000,
4924,اتصالات,,,"통신, 연락",,,Top5000,
4925,اصبحت,,,~이 되었다,,,Top5000,
4926,الأنبياء,,,예언자들,,,Top5000,
4927,الإتحاد,,,"연합, 연맹",,,Top5000,
4928,الباحث,,,"연구자, 탐구자",,,Top5000,
4929,البسيطة,,,"단순한, 간단한 (여성형)",,,Top5000,
4930,التحقق,,,"확인, 검증",,,Top5000,
4931,التغذية,,,"영양, 급식",,,Top5000,
4932,التغييرات,,,변화들,,,Top5000,
4933,التوازن,,,균형,,,Top5000,
4934,الجهد,,,"노력, 전압",,,Top5000,
4935,الجوائز,,,"상들, 상품",,,Top5000,
4936,الخبرة,,,"경험, 전문성",,,Top5000,
4937,الخلف,,,뒤,,,Top5000,
4938,الرغبة,,,"욕망, 바람",,,Top5000,
4939,الزمالك,,,자말렉 (이집트 축구팀),,,Top5000,
4940,السمك,,,"생선, 물고기",,,Top5000,
4941,العروض,,,"제안들, 공연들",,,Top5000,
4942,العقلية,,,"정신적인, 사고방식 (여성형)",,,Top5000,
4943,القريبة,,,가까운 (여성형),,,Top5000,
4944,القوي,,,강한 자,,,Top5000,
