id_suffix	course	dialogue_id	speaker	dialogue_order	target_text	ko_text	romanization	note	tags	context	extra
l6_d47_t11	6	대화47	A	11	Kamu sempurna untuk aku.	나에게 완벽.	까무 슴뿌르나 운뚝 아꾸.		'{intimate,secret,trust}'		집
l6_d47_t12	6	대화47	B	12	Janji jaga rahasia kita?	비밀 지킬래?	잔지 자가 라하시아 끼따?		'{intimate,secret,trust}'		집
l6_d47_t13	6	대화47	A	13	Sampai mati.	죽을 때까지.	삼빠이 마띠.		'{intimate,secret,trust}'		집
l6_d48_t01	6	대화48	A	1	5 tahun rasanya kayak baru kemarin.	5년 어제 같아.	리마 따훈 라사냐 까야 바루 끄마린.		'{intimate,longterm,sweet}'	결혼 5주년	결혼 5년
l6_d48_t02	6	대화48	B	2	Tapi kita berkembang bareng.	근데 같이 발전.	따삐 끼따 브르끔방 바릉.	berkembang = 발전	'{intimate,longterm,sweet}'		집
l6_d48_t03	6	대화48	A	3	Ingat first date kita?	첫 데이트 기억?	잉앗 퍼스트 데이트 끼따?	ingat = 기억	'{intimate,longterm,sweet}'		집
l6_d48_t04	6	대화48	B	4	Pasti! Kafe Senopati.	꼭! Senopati 카페.	빠스띠! 까페 스노빠띠.		'{intimate,longterm,sweet}'		집
l6_d48_t05	6	대화48	A	5	Aku grogi banget waktu itu.	그때 긴장.	아꾸 그로기 방엣 왁뚜 이뚜.		'{intimate,longterm,sweet}'		집
l6_d48_t06	6	대화48	B	6	Aku tahu, tapi sweet.	알았어, sweet.	아꾸 따후, 따삐 스윗.		'{intimate,longterm,sweet}'		집
l6_d48_t07	6	대화48	A	7	Sekarang aku lebih percaya diri.	지금 자신감.	스까랑 아꾸 르비 쁘르짜야 디리.	percaya diri = 자신감	'{intimate,longterm,sweet}'		집
l6_d48_t08	6	대화48	B	8	Karena cinta kita.	우리 사랑 덕.	까르나 친따 끼따.		'{intimate,longterm,sweet}'		집
l6_d48_t09	6	대화48	A	9	Apa lagi yang kamu mau dari hidup?	인생에서 더 원하는?	아빠 라기 양 까무 마우 다리 히둡?		'{intimate,longterm,sweet}'	deep question	집
l6_d48_t10	6	대화48	B	10	Cuma kamu, sehat selamanya.	너 건강하길.	쭈마 까무, 세핫 슬라마냐.		'{intimate,longterm,sweet}'		집
l6_d48_t11	6	대화48	A	11	Aku juga sama.	나도 같아.	아꾸 주가 사마.		'{intimate,longterm,sweet}'		집
l6_d48_t12	6	대화48	B	12	Cheers untuk 50 tahun lagi.	50년 더, cheers.	치어스 운뚝 리마 뿔루 따훈 라기.	cheers = 영어	'{intimate,longterm,sweet}'		집
l6_d48_t13	6	대화48	A	13	Forever and always.	forever and always.	포에버 앤 올웨이즈.		'{intimate,longterm,sweet}'		집
l6_d49_t01	6	대화49	A	1	10 tahun, decade!	10년, decade!	스뿔루 따훈, 디케이드!	decade = 영어	'{intimate,anniversary,decade}'	결혼 10주년	결혼 10주년
l6_d49_t02	6	대화49	B	2	Wow, perjalanan panjang.	와, 긴 여정.	와우, 쁘르잘라난 빤장.	perjalanan = 여정	'{intimate,anniversary,decade}'		집
l6_d49_t03	6	대화49	A	3	Aku reservasi resort di Maldives.	Maldives 리조트 예약.	아꾸 레세르바시 리조르 디 몰디브.		'{intimate,anniversary,decade}'		집
l6_d49_t04	6	대화49	B	4	Maldives! Mimpi banget!	Maldives! 꿈!	몰디브! 미음삐 방엣!		'{intimate,anniversary,decade}'		집
l6_d49_t05	6	대화49	A	5	Overwater villa, 5 hari.	오버워터 빌라, 5일.	오버워터 빌라, 리마 하리.		'{intimate,anniversary,decade}'		집
l6_d49_t06	6	대화49	B	6	Aku menangis terharu.	감동 울어.	아꾸 므낭이스 뜨르하루.	terharu = 감동	'{intimate,anniversary,decade}'		집
l6_d49_t07	6	대화49	A	7	Kamu pantas dapat dunia.	세상 받아.	까무 빤따스 다빳 두니아.	pantas = 받을 만한	'{intimate,anniversary,decade}'		집
l6_d49_t08	6	대화49	B	8	Aku punya hadiah juga.	나도 선물.	아꾸 뿐야 하디아 주가.		'{intimate,anniversary,decade}'		집
l6_d49_t09	6	대화49	A	9	Apa?	뭐?	아빠?		'{intimate,anniversary,decade}'		집
l6_d49_t10	6	대화49	B	10	Tato kecil nama kamu.	네 이름 작은 타투.	따또 끄찔 나마 까무.	tato = 타투	'{intimate,anniversary,decade}'	sentimental	집
l6_d49_t11	6	대화49	A	11	Beneran?! Dimana?	진짜?! 어디?	브너란?! 디마나?		'{intimate,anniversary,decade}'		집
l6_d49_t12	6	대화49	B	12	Pergelangan tangan, simbol forever.	손목, forever 상징.	쁘르글랑안 땅안, 심볼 포에버.	pergelangan tangan = 손목	'{intimate,anniversary,decade}'		집
l6_d49_t13	6	대화49	A	13	Aku cinta kamu lebih dari kata.	말 이상 사랑.	아꾸 친따 까무 르비 다리 까따.		'{intimate,anniversary,decade}'	sweet 마무리	집
l6_d50_t01	6	대화50	A	1	Yuk ke rooftop hotel Skye sekarang.	Skye 옥상 가자.	육 끄 루프똡 호뗄 스카이 스까랑.		'{intimate,date,spontaneous}'	자카르타 야경 명소	야경 spontaneous
l6_d50_t02	6	대화50	B	2	Sekarang? Jam 10 malam.	지금? 10시.	스까랑? 잠 스뿔루 말람.		'{intimate,date,spontaneous}'		집
l6_d50_t03	6	대화50	A	3	Iya, lihat city lights.	응, 시티 라이트.	이야, 리핫 시티 라이츠.	city lights = 영어	'{intimate,date,spontaneous}'		집
l6_d50_t04	6	대화50	B	4	Aku siap dalam 10 menit.	10분 준비.	아꾸 시압 달람 스뿔루 므닛.		'{intimate,date,spontaneous}'		집
l6_d50_t05	6	대화50	A	5	Pakai dress hitam ya.	검은 드레스.	빠까이 드레스 히땀 야.	hitam = 검정	'{intimate,date,spontaneous}'		집
l6_d50_t06	6	대화50	B	6	Kamu bawa jaket aku.	내 잠바 가져와.	까무 바와 자껫 아꾸.		'{intimate,date,spontaneous}'		집
l6_d50_t07	6	대화50	A	7	Cocktail di rooftop, romantic.	옥상 칵테일, 로맨틱.	칵테일 디 루프똡, 로맨띡.		'{intimate,date,spontaneous}'		집
l6_d50_t08	6	대화50	B	8	View Jakarta dari atas, magic.	위에서 자카르타 뷰, magic.	뷰 자카르타 다리 아따스, 매직.		'{intimate,date,spontaneous}'		집
l6_d50_t09	6	대화50	A	9	Aku reservasi pojok romantis.	로맨틱 코너 예약.	아꾸 레세르바시 뽀족 로맨띠스.	pojok = 코너	'{intimate,date,spontaneous}'		집
l6_d50_t10	6	대화50	B	10	Kamu pinter banget surprise.	깜짝 잘해.	까무 삔뜨르 방엣 서프라이즈.		'{intimate,date,spontaneous}'		집
l6_d50_t11	6	대화50	A	11	Aku belajar dari kamu.	너에게 배움.	아꾸 블라자르 다리 까무.		'{intimate,date,spontaneous}'		집
l6_d50_t12	6	대화50	B	12	Setelah cocktail, midnight stroll.	칵테일 후 자정 산책.	스뜰라 칵테일, 미드나이트 스트롤.		'{intimate,date,spontaneous}'		집
l6_d50_t13	6	대화50	A	13	Always with you.	늘 너와.	올웨이즈 위드 유.		'{intimate,date,spontaneous}'		집
l6_d51_t01	6	대화51	B	1	Aku baru pulang gym, basah keringat.	헬스 후 땀 젖음.	아꾸 바루 뿔랑 짐, 바사 끄링앗.	keringat = 땀	'{intimate,sext,suggestive}'	sensual setup	sext WhatsApp
l6_d51_t02	6	대화51	A	2	Wah, aku iri ke shower kamu.	와, 네 샤워 부럽.	와, 아꾸 이리 끄 샤워 까무.	shower = 영어	'{intimate,sext,suggestive}'	suggestive	WhatsApp
l6_d51_t03	6	대화51	B	3	Mau gabung shower?	같이 샤워?	마우 가붕 샤워?		'{intimate,sext,suggestive}'		WhatsApp
l6_d51_t04	6	대화51	A	4	Aku otw dalam 10 menit.	10분 후 도착.	아꾸 오떼붸 달람 스뿔루 므닛.	otw = on the way 줄임	'{intimate,sext,suggestive}'		WhatsApp
l6_d51_t05	6	대화51	B	5	Aku tunggu dengan towel kecil.	작은 수건만.	아꾸 뚱구 등안 따월 끄찔.	towel = 영어	'{intimate,sext,suggestive}'	suggestive	WhatsApp
l6_d51_t06	6	대화51	A	6	Aku ngebut di jalan.	도로 빨라.	아꾸 응으붓 디 잘란.	ngebut = 빨리 달리다 (구어)	'{intimate,sext,suggestive}'		WhatsApp
l6_d51_t07	6	대화51	B	7	Hati-hati, aku nggak mau ke RS.	조심, 병원 X.	하띠 하띠, 아꾸 응각 마우 끄 에르에스.	RS = rumah sakit 병원	'{intimate,sext,suggestive}'		WhatsApp
l6_d51_t08	6	대화51	A	8	Tenang, aku safe.	안전.	뜨낭, 아꾸 세이프.	safe = 영어	'{intimate,sext,suggestive}'		WhatsApp
l6_d51_t09	6	대화51	B	9	Sambil masak dinner siapa?	디너 누가 요리?	삼빌 마삭 디너 시아빠?		'{intimate,sext,suggestive}'		WhatsApp
l6_d51_t10	6	대화51	A	10	Order GoFood, biar fokus kita.	GoFood, 우리만.	오르더 고푸드, 비아르 포꾸스 끼따.		'{intimate,sext,suggestive}'		WhatsApp
l6_d51_t11	6	대화51	B	11	Mantap. Jangan lama.	좋다. 빨리.	만땁. 장안 라마.		'{intimate,sext,suggestive}'		WhatsApp
l6_d51_t12	6	대화51	A	12	Aku miss kamu sekarang.	지금 그리워.	아꾸 미스 까무 스까랑.	miss = 영어	'{intimate,sext,suggestive}'		WhatsApp
l6_d51_t13	6	대화51	B	13	Aku siap kamu.	준비 됨.	아꾸 시압 까무.		'{intimate,sext,suggestive}'	consent + 기대	WhatsApp
l6_d52_t01	6	대화52	A	1	Sampai villa Ubud kita.	우리 Ubud 빌라.	삼빠이 빌라 우붓 끼따.		'{intimate,trip,bali,sensual}'	발리 weekend villa	발리 villa
l6_d52_t02	6	대화52	B	2	Wow, private pool!	와, 프라이빗 풀!	와우, 프라이벗 뿔!		'{intimate,trip,bali,sensual}'		발리
l6_d52_t03	6	대화52	A	3	Bukti view sawah dari pool.	풀에서 논 뷰.	북띠 뷰 사와 다리 뿔.	bukti = 진짜	'{intimate,trip,bali,sensual}'		발리
l6_d52_t04	6	대화52	B	4	Aku langsung mau renang.	바로 수영.	아꾸 랑숭 마우 르낭.		'{intimate,trip,bali,sensual}'		발리
l6_d52_t05	6	대화52	A	5	Pakai bikini biru itu.	파란 비키니.	빠까이 비키니 비루 이뚜.	bikini = 영어	'{intimate,trip,bali,sensual}'	sensual	발리
l6_d52_t06	6	대화52	B	6	Aku bawa juga lingerie.	란제리도.	아꾸 바와 주가 린저리.	lingerie = 영어	'{intimate,trip,bali,sensual}'	suggestive	발리
l6_d52_t07	6	대화52	A	7	Wah, aku nggak sabar malam.	밤 못 기다려.	와, 아꾸 응각 사바르 말람.		'{intimate,trip,bali,sensual}'		발리
l6_d52_t08	6	대화52	B	8	Hahaha, makan dulu lah.	하하, 식사 먼저.	하하하, 마깐 둘루 라.		'{intimate,trip,bali,sensual}'	playful	발리
l6_d52_t09	6	대화52	A	9	Iya, aku reservasi private dinner.	프라이빗 디너 예약.	이야, 아꾸 레세르바시 프라이벗 디너.		'{intimate,trip,bali,sensual}'		발리
l6_d52_t10	6	대화52	B	10	Di villa, candle light.	빌라, 캔들.	디 빌라, 캔들 라이트.	candle = 영어	'{intimate,trip,bali,sensual}'		발리
l6_d52_t11	6	대화52	A	11	Plus champagne dingin.	+ 차가운 샴페인.	플러스 샴페인 딩인.	champagne = 영어	'{intimate,trip,bali,sensual}'		발리
l6_d52_t12	6	대화52	B	12	Sempurna, oppa.	완벽, 오빠.	슴뿌르나, 오빠.		'{intimate,trip,bali,sensual}'		발리
l6_d52_t13	6	대화52	A	13	Untuk kita berdua.	우리 둘만.	운뚝 끼따 브르두아.		'{intimate,trip,bali,sensual}'		발리
l2_d13_t01	2	대화13	A	1	Listrik bulan ini gede banget.	이번 달 전기세 커.	리스트릭 불란 이니 그데 방엣.	listrik = 전기, gede = besar 구어	'{messenger,roommate}'	룸메 갈등	WhatsApp 룸메
l2_d13_t02	2	대화13	B	2	Berapa?	얼마?	브라빠?		'{messenger,roommate}'		WhatsApp
l2_d13_t03	2	대화13	A	3	1.5 juta. AC kamu lama nyala kayaknya.	150만. 네 AC 오래 켜진 듯.	사뚜 꼬마 리마 주따. 아쩨 까무 라마 냘라 까야꺄.	nyala = 켜진	'{messenger,roommate}'		WhatsApp
l2_d13_t04	2	대화13	B	4	Maaf, kamar aku panas.	미안, 방 더워.	마앞, 까마르 아꾸 빠나스.		'{messenger,roommate}'		WhatsApp
l2_d13_t05	2	대화13	A	5	Bagi 60-40 ya?	60-40?	바기 으남 뿔루 음빳 뿔루 야?	bagi = 나누다	'{messenger,roommate}'		WhatsApp
l2_d13_t06	2	대화13	B	6	Adil. Aku transfer hari ini.	공정. 오늘 송금.	아딜. 아꾸 트랜스퍼 하리 이니.	adil = 공정한, transfer = 영어	'{messenger,roommate}'		WhatsApp
l2_d13_t07	2	대화13	A	7	Bulan depan AC pakai timer ya.	다음 달 timer 사용.	불란 드빤 아쩨 빠까이 따이머르 야.	timer = 영어	'{messenger,roommate}'		WhatsApp
l2_d13_t08	2	대화13	B	8	Setuju. Aku set jam 11 mati.	동의. 11시 꺼짐.	스뚜주. 아꾸 셋 잠 스블라스 마띠.		'{messenger,roommate}'		WhatsApp
l2_d13_t09	2	대화13	A	9	Internet juga renew besok.	WiFi 갱신.	인떠르넷 주가 르뉴 베속.	renew = 영어	'{messenger,roommate}'		WhatsApp
l2_d13_t10	2	대화13	B	10	Aku bayar 50%.	50% 지불.	아꾸 바야르 리마 뿔루 퍼센.		'{messenger,roommate}'		WhatsApp
l2_d13_t11	2	대화13	A	11	Mantap. Sori marah-marah.	좋다. 화내서 미안.	만땁. 소리 마라 마라.	marah-marah = reduplication 화내다	'{messenger,roommate}'	화해	WhatsApp
l2_d13_t12	2	대화13	B	12	Sudah, kita ngomong baik-baik.	됐어, 잘 얘기.	수다, 끼따 응오몽 바익 바익.	baik-baik = reduplication	'{messenger,roommate}'		WhatsApp
l2_d13_t13	2	대화13	A	13	Beli pizza biar damai.	피자로 평화.	블리 핏자 비아르 다마이.	damai = 평화	'{messenger,roommate}'		WhatsApp
l2_d14_t01	2	대화14	A	1	Add Lala ke grup ya.	랄라 그룹 추가.	애드 랄라 끄 그룹 야.	add = 영어	'{messenger,group,intro}'	단톡 소개	WhatsApp 단톡
l2_d14_t02	2	대화14	B	2	Done! Welcome Lala!	됐어! 환영 랄라!	돈! 웰컴 랄라!	welcome = 영어	'{messenger,group,intro}'		단톡
l2_d14_t03	2	대화14	C	3	Hi semua, aku Lala.	안녕, 나 랄라.	하이 스무아, 아꾸 랄라.		'{messenger,group,intro}'	신규 멤버 인사	단톡
l2_d14_t04	2	대화14	A	4	Hi Lala! Cerita dikit dong.	안녕 랄라! 자기소개.	하이 랄라! 쩨리따 디낏 동.		'{messenger,group,intro}'		단톡
l2_d14_t05	2	대화14	C	5	Aku kerja designer, suka traveling.	디자이너, 여행 좋아.	아꾸 끄르자 디자이너, 수까 트라블링.	designer = 영어	'{messenger,group,intro}'		단톡
l2_d14_t06	2	대화14	B	6	Wah cocok banget.	오 어울려.	와 쪼쪽 방엣.		'{messenger,group,intro}'		단톡
l2_d14_t07	2	대화14	A	7	Sabtu kita ngumpul, mau ikut?	토 모임, 참여?	삽뚜 끼따 응움뿔, 마우 이꿋?	ngumpul = 모이다 (구어)	'{messenger,group,intro}'		단톡
l2_d14_t08	2	대화14	C	8	Boleh! Tempat?	응! 장소?	볼레! 뜸빳?		'{messenger,group,intro}'		단톡
l2_d14_t09	2	대화14	B	9	Cafe Anomali Senopati.	Anomali Senopati 카페.	까페 아노말리 스노빠띠.		'{messenger,group,intro}'		단톡
l2_d14_t10	2	대화14	C	10	Jam berapa?	몇 시?	잠 브라빠?		'{messenger,group,intro}'		단톡
l2_d14_t11	2	대화14	A	11	Jam 11. Brunch + ngobrol.	11시. 브런치 + 수다.	잠 스블라스. 브런치 + 응오브롤.		'{messenger,group,intro}'		단톡
l2_d14_t12	2	대화14	C	12	Sip! See you Sabtu.	응! 토 봐.	시쁘! 시 유 삽뚜.	sip = OK (구어)	'{messenger,group,intro}'		단톡
l2_d14_t13	2	대화14	B	13	Welcome to the gang!	환영해!	웰컴 투 더 갱!	gang = 영어	'{messenger,group,intro}'		단톡
l2_d15_t01	2	대화15	A	1	Halo, mau booking potong rambut.	안녕, 헤어컷 예약.	할로, 마우 부킹 뽀똥 람붓.	potong rambut = 헤어컷	'{messenger,salon,booking}'	헤어샵 예약	WhatsApp 헤어샵
l2_d15_t02	2	대화15	B	2	Kapan mau, kak?	언제, 형/언니?	까빤 마우, 깍?	kak = 호칭	'{messenger,salon,booking}'	인니 호칭	WhatsApp
l2_d15_t03	2	대화15	A	3	Sabtu sore.	토 오후.	삽뚜 소레.		'{messenger,salon,booking}'		WhatsApp
l2_d15_t04	2	대화15	B	4	Jam 3 atau 5?	3 또는 5?	잠 띠가 아따우 리마?		'{messenger,salon,booking}'		WhatsApp
l2_d15_t05	2	대화15	A	5	Jam 5. Sama Mas Andre ya.	5시. Andre 형.	잠 리마. 사마 마스 안드레 야.	Mas = 자바 호칭	'{messenger,salon,booking}'		WhatsApp
l2_d15_t06	2	대화15	B	6	Mas Andre kosong jam 5.	Andre 5시 비어.	마스 안드레 꼬송 잠 리마.		'{messenger,salon,booking}'		WhatsApp
l2_d15_t07	2	대화15	A	7	Plus warna rambut, harga berapa?	+ 염색, 가격?	플러스 와르나 람붓, 하르가 브라빠?	warna = 색	'{messenger,salon,booking}'		WhatsApp
l2_d15_t08	2	대화15	B	8	Total 850K, treatment included.	총 85만, 트리트먼트 포함.	또딸 들라빤 라뚜스 리마 뿔루 까, 트리트먼트 인클루디드.		'{messenger,salon,booking}'		WhatsApp
l2_d15_t09	2	대화15	A	9	OK. Warna apa direkomendasi?	OK. 색 추천?	오께. 와르나 아빠 디레꼬멘다시?		'{messenger,salon,booking}'		WhatsApp
l2_d15_t10	2	대화15	B	10	Caramel ash, lagi trend.	캐러멜 애쉬 트렌드.	카라멜 애시, 라기 트렌드.	trend = 영어	'{messenger,salon,booking}'		WhatsApp
l2_d15_t11	2	대화15	A	11	Mantap. Bawa foto referensi.	좋다. 참고 사진 가져갈게.	만땁. 바와 포또 레페렌시.	referensi = 참고	'{messenger,salon,booking}'		WhatsApp
l2_d15_t12	2	대화15	B	12	Sip. Sampai Sabtu jam 5.	응. 토 5시.	시쁘. 삼빠이 삽뚜 잠 리마.		'{messenger,salon,booking}'		WhatsApp
l2_d15_t13	2	대화15	A	13	Makasih, kak.	감사, 형.	마까시, 깍.		'{messenger,salon,booking}'		WhatsApp
l2_d19_t01	2	대화16	A	1	Yoga session pagi besok masih?	내일 아침 요가?	요가 세션 빠기 베속 마시?	session = 영어	'{messenger,sport,yoga}'	요가 동호회	WhatsApp 요가
l2_d19_t02	2	대화16	B	2	Iya! GBK jam 6.	응! GBK 6시.	이야! 게베까 잠 으남.		'{messenger,sport,yoga}'		WhatsApp
l2_d19_t03	2	대화16	A	3	Outdoor atau studio?	outdoor or studio?	아웃도어 아따우 스튜디오?	outdoor = 영어	'{messenger,sport,yoga}'		WhatsApp
l2_d19_t04	2	대화16	B	4	Outdoor. Park GBK.	outdoor. GBK 공원.	아웃도어. 빠르크 게베까.		'{messenger,sport,yoga}'		WhatsApp
l2_d19_t05	2	대화16	A	5	Bawa mat sendiri ya.	매트 가져와.	바와 맷 슨디리 야.	mat = 영어	'{messenger,sport,yoga}'		WhatsApp
l2_d19_t06	2	대화16	B	6	Pakai legging panjang, dingin.	레깅스 (추워).	빠까이 레깅 빤장, 딩인.	legging = 영어	'{messenger,sport,yoga}'		WhatsApp
l2_d19_t07	2	대화16	A	7	Instructor siapa?	강사?	인스트럭떠르 시아빠?	instructor = 영어	'{messenger,sport,yoga}'		WhatsApp
l2_d19_t08	2	대화16	B	8	Mbak Vina, certified RYT 500.	Vina 언니, RYT 500.	음박 비나, 서티파이드 알와이티 리마 라뚜스.	Mbak = 자바 여성 호칭	'{messenger,sport,yoga}'		WhatsApp
l2_d19_t09	2	대화16	A	9	Vinyasa flow?	Vinyasa flow?	비냐사 플로우?		'{messenger,sport,yoga}'		WhatsApp
l2_d19_t10	2	대화16	B	10	Iya plus restorative ending.	+ restorative 마무리.	이야 플러스 레스토라티브 엔딩.		'{messenger,sport,yoga}'		WhatsApp
l2_d19_t11	2	대화16	A	11	Mantap, savasana favorit.	좋다, savasana.	만땁, 사바사나 파보릿.	savasana = 요가 자세	'{messenger,sport,yoga}'		WhatsApp
l2_d19_t12	2	대화16	B	12	Setelah, brunch acai bowl?	후 브런치 acai?	스뜰라, 브런치 아싸이 보울?	acai = 영어	'{messenger,sport,yoga}'		WhatsApp
l2_d19_t13	2	대화16	A	13	Pasti! Cafe SaladStop.	꼭! SaladStop.	빠스띠! 까페 샐러드스톱.		'{messenger,sport,yoga}'		WhatsApp
l3_d13_t01	3	대화13	B	1	Aku sama Tono LDR Jakarta-Singapore.	Tono 와 LDR Jakarta-Singapore.	아꾸 사마 또노 엘디알 자카르타 싱가뽀르.	LDR = long distance	'{romance,ldr,sub_arc}'	서브 캐릭터 LDR	LDR 카페
l3_d13_t02	3	대화13	A	2	Wah, lama LDR?	와, LDR 오래?	와, 라마 엘디알?		'{romance,ldr,sub_arc}'		카페
l3_d13_t03	3	대화13	B	3	8 bulan. Susah tapi we manage.	8개월. 어렵지만 잘 해.	들라빤 불란. 수사 따삐 위 매니지.	manage = 영어	'{romance,ldr,sub_arc}'		카페
l3_d13_t04	3	대화13	A	4	Berapa kali ketemu?	얼마나 자주?	브라빠 깔리 끄뜨무?		'{romance,ldr,sub_arc}'		카페
l3_d13_t05	3	대화13	B	5	Sebulan sekali, gantian terbang.	월 1회, 번갈아.	스불란 스깔리, 간띠안 뜨르방.	gantian = 번갈아, terbang = 비행	'{romance,ldr,sub_arc}'		카페
l3_d13_t06	3	대화13	A	6	Mahal di tiket?	티켓 비싸?	마할 디 띠껫?		'{romance,ldr,sub_arc}'		카페
l3_d13_t07	3	대화13	B	7	Iya, tapi kita save.	응, 저축.	이야, 따삐 끼따 세이브.		'{romance,ldr,sub_arc}'		카페
l3_d13_t08	3	대화13	A	8	Komunikasi gimana setiap hari?	매일 소통?	꼬무니까시 기마나 스띠압 하리?	komunikasi = 소통	'{romance,ldr,sub_arc}'		카페
l3_d13_t09	3	대화13	B	9	Video call malam, text seharian.	저녁 영상통화, 메시지 하루.	비디오 콜 말람, 텍스트 스하리안.		'{romance,ldr,sub_arc}'		카페
l3_d13_t10	3	대화13	A	10	Kapan move bareng?	언제 같이?	까빤 무브 바릉?	move = 영어	'{romance,ldr,sub_arc}'		카페
l3_d13_t11	3	대화13	B	11	Tahun depan, dia transfer Jakarta.	내년 자카르타 transfer.	따훈 드빤, 디아 트랜스퍼 자카르타.		'{romance,ldr,sub_arc}'		카페
l3_d13_t12	3	대화13	A	12	Wah, plan matang.	와, 잘 계획.	와, 플랜 마땅.		'{romance,ldr,sub_arc}'		카페
l3_d13_t13	3	대화13	B	13	Iya, LDR mengajar sabar.	LDR 인내 가르침.	이야, 엘디알 믕아자르 사바르.		'{romance,ldr,sub_arc}'	wisdom	카페
l3_d13_t14	3	대화13	A	14	Semoga lancar ya.	잘되길.	스모가 란짜르 야.		'{romance,ldr,sub_arc}'		카페
l3_d14_t01	3	대화14	A	1	Aku suka teman aku.	친구 좋아해.	아꾸 수까 뜨만 아꾸.		'{romance,crush,friend}'	짝사랑	짝사랑 친구
l3_d14_t02	3	대화14	B	2	Wah, siapa?	와, 누구?	와, 시아빠?		'{romance,crush,friend}'		카페
l3_d14_t03	3	대화14	A	3	Nadia, kerja sama satu kantor.	Nadia, 같은 회사.	나디아, 끄르자 사마 사뚜 깐또르.		'{romance,crush,friend}'		카페
l3_d14_t04	3	대화14	B	4	Sudah berapa lama?	얼마 됐어?	수다 브라빠 라마?		'{romance,crush,friend}'		카페
